Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_437.jpg;7.497726;0;0;0.01751278;114.6238;10.48591;1.235816;277.8621;0.005244544
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_504.jpg;10.48806;0;0;0.0476916;114.6238;10.48583;1.030338;280.1984;0.01983271
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_571.jpg;13.50129;0;0;0.05029851;114.6238;10.48577;0.8672162;282.5381;0.0300153
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_637.jpg;15;0;0;0.05223376;114.6238;10.4857;0.7021393;285.2361;0.04738223
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_704.jpg;15;0;0;0.0523911;114.6238;10.4856;0.4859974;288.8356;0.08922859
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_770.jpg;15;0;0;0.05151879;114.6238;10.48553;0.3315122;291.5355;0.1320284
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_837.jpg;15;0;0;0.04892961;114.6238;10.48547;0.1868523;294.2354;0.1820064
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_904.jpg;15;0;0;0.04606858;114.6238;10.48538;0.01313675;297.8357;0.255425
..\training_data\3\IMG\robocam_2017_05_29_23_41_04_970.jpg;15;0;0;0.04253959;114.6238;10.48533;359.8993;300.5359;0.3122278
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_037.jpg;15;0;0;0.03711323;114.6238;10.48527;359.8006;303.2363;0.3677733
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_104.jpg;15;0;0;0.02970847;114.6238;10.48521;359.7036;306.8368;0.4233544
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_170.jpg;15;0;0;0.02363456;114.6238;10.48518;359.6551;309.5372;0.4490345
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_236.jpg;15;0;0;0.01624262;114.6238;10.48516;359.6252;312.2375;0.4597129
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_304.jpg;15;0;0;0.01281613;114.6238;10.48515;359.6047;315.8378;0.4574396
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_370.jpg;15;0;0;0.01201015;114.6238;10.48515;359.6011;318.538;0.4434882
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_436.jpg;15;0;0;0.01311826;114.6238;10.48515;359.6043;321.238;0.4214045
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_503.jpg;15;0;0;0.01434311;114.6239;10.48517;359.6152;324.838;0.3822621
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_570.jpg;15;0;0;0.01557291;114.6239;10.48518;359.627;327.5379;0.3466361
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_636.jpg;15;0;0;0.01701132;114.6239;10.4852;359.6409;330.2377;0.3066117
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_704.jpg;15;0;0;-0.01782766;114.6239;10.48522;359.6614;333.8375;0.2480824
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_770.jpg;15;0;0;-0.01837179;114.6239;10.48524;359.6776;336.5372;0.2016249
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_836.jpg;15;0;0;-0.01865469;114.6239;10.48526;359.6938;339.2369;0.1540978
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_903.jpg;15;0;0;-0.01854227;114.6239;10.48529;359.7149;342.8365;0.09074879
..\training_data\3\IMG\robocam_2017_05_29_23_41_05_970.jpg;15;0;0;-0.01817419;114.6239;10.48531;359.7302;345.5362;0.04443011
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_036.jpg;15;0;0;-0.01733353;114.6239;10.48533;359.7448;348.236;4.198206E-05
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_103.jpg;15;0;0;-0.01648707;114.6239;10.48536;359.7633;351.8357;359.9451
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_170.jpg;15;0;0;-0.01550189;114.6239;10.48538;359.7766;354.5355;359.9077
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_236.jpg;15;0;0;-0.01404945;114.6239;10.4854;359.7895;357.2352;359.8742
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_303.jpg;15;0;0;-0.01291945;114.6239;10.48542;359.8063;0.8349686;359.8361
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_369.jpg;15;0;0;-0.01181182;114.6239;10.48543;359.8189;3.534782;359.8125
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_436.jpg;15;0;0;-0.0104585;114.6239;10.48544;359.8318;6.23465;359.7934
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_503.jpg;15;0;0;0;114.6239;10.48545;359.8495;9.834496;359.7746
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_569.jpg;15;0;0;0;114.6239;10.48545;359.8633;12.53441;359.7654
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_635.jpg;15;0;0;0;114.6239;10.48545;359.8778;15.23435;359.7601
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_702.jpg;15;0;0;0;114.6238;10.48545;359.8982;18.83425;359.7585
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_769.jpg;15;0;0;0;114.6238;10.48545;359.9143;21.5342;359.761
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_836.jpg;15;0;0;0;114.6238;10.48545;359.9309;24.23414;359.7663
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_903.jpg;15;0;0;0;114.6238;10.48544;359.9539;27.8341;359.7769
..\training_data\3\IMG\robocam_2017_05_29_23_41_06_970.jpg;15;0;0;0;114.6238;10.48543;359.9716;30.53411;359.787
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_035.jpg;15;0;0;0;114.6238;10.48542;359.9894;33.23417;359.7986
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_102.jpg;15;0;0;0;114.6238;10.48541;0.01305881;36.8342;359.8157
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_170.jpg;15;0;0;0;114.6238;10.4854;0.03043558;39.53425;359.8294
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_236.jpg;15;0;0;0;114.6238;10.48539;0.04726436;42.23428;359.8435
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_303.jpg;15;0;0;0;114.6238;10.48538;0.06847224;45.83432;359.8625
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_369.jpg;15;0;0;0;114.6238;10.48537;0.08318574;48.5343;359.8767
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_436.jpg;15;0;0;0;114.6238;10.48536;0.09666874;51.23433;359.8907
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_504.jpg;15;0;0;0;114.6238;10.48535;0.1124479;54.83431;359.9087
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_569.jpg;15;0;0;0;114.6238;10.48534;0.122459;57.53432;359.9216
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_636.jpg;15;0;0;0;114.6238;10.48533;0.130792;60.2343;359.9341
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_703.jpg;15;0;0;0;114.6238;10.48532;0.139183;63.83429;359.9497
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_770.jpg;15;0;0;0;114.6238;10.48532;0.143396;66.53427;359.9608
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_836.jpg;15;0;0;0;114.6238;10.48531;0.1458328;69.23425;359.9714
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_904.jpg;15;0;0;0;114.6238;10.48531;0.1463892;72.83421;359.9846
..\training_data\3\IMG\robocam_2017_05_29_23_41_07_970.jpg;15;0;0;0;114.6238;10.48531;0.1448793;75.53422;359.9938
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_034.jpg;15;0;0;0;114.6238;10.48531;0.1418259;78.23421;0.00257587
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_103.jpg;12.01188;0;0;0;114.6238;10.48531;0.1354276;81.29715;0.01466496
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_170.jpg;8.91352;0;0;0;114.6238;10.48531;0.1287902;82.99185;0.02425561
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_236.jpg;5.919724;0;0;0;114.6238;10.48531;0.1205408;84.23865;0.03381331
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_302.jpg;2.932954;0;0;0;114.6238;10.48532;0.1070003;85.12183;0.04610189
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_369.jpg;0;0;0;0;114.6238;10.48532;0.09501287;85.20868;0.05447411
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_435.jpg;0;0.2006229;0;0;114.6239;10.48545;0.08484361;85.22336;0.06099302
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_502.jpg;0;0.3998859;0;0.02044369;114.6241;10.48818;0.1261522;85.17941;0.06685336
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_569.jpg;0;0.6007256;0;0.03933285;114.6245;10.493;0.2119266;85.14213;0.06933462
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_635.jpg;0;0.798834;0;0.08171094;114.6251;10.50007;0.334834;84.8989;0.07145935
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_702.jpg;0;1;0;0.1143711;114.6267;10.51396;0.5511618;84.88476;0.03991279
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_769.jpg;0;1;0;0.1869356;114.6283;10.52953;0.7817097;84.90161;-0.001175916
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_835.jpg;0;1;0;0.2352735;114.6296;10.54859;1.032996;85.01193;359.989
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_902.jpg;0;1;0;0.2894866;114.6319;10.57734;1.310757;84.9688;-0.002502325
..\training_data\3\IMG\robocam_2017_05_29_23_41_08_968.jpg;3.010594;1;0;0.3427517;114.6333;10.59784;1.250286;84.97957;-0.003759637
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_034.jpg;5.986896;1;0;0.4226456;114.6346;10.62162;1.141615;85.15739;-0.001101407
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_102.jpg;8.988889;1;0;0.4673146;114.6355;10.65861;1.072174;85.53325;0.01457059
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_169.jpg;5.98197;1;0;0.5305058;114.6366;10.69159;1.104215;85.97758;0.01183817
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_234.jpg;2.993583;1;0;0.5819596;114.6381;10.7274;1.165848;86.19154;-0.0007979433
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_301.jpg;0;1;0;0.637143;114.6411;10.78024;1.253746;86.18209;-0.0006486096
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_368.jpg;0;1;0;0.6736733;114.6439;10.82161;1.236978;86.17358;-0.0008628293
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_434.jpg;0;1;0;0.738588;114.647;10.86564;1.200646;86.2149;-0.001001276
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_501.jpg;0;1;0;0.7901094;114.6515;10.93007;1.199204;86.18069;-0.0002571089
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_568.jpg;0;1;0;0.8441559;114.6552;10.98181;1.20612;86.1067;-0.0001962246
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_634.jpg;0;1;0;0.914705;114.6591;11.03667;1.21397;86.12406;-0.001413233
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_701.jpg;3.016309;1;0;0.9647521;114.6637;11.11423;1.21412;86.34152;-0.002025299
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_767.jpg;6.001368;1;0;1.012193;114.6658;11.17573;1.21162;86.71139;-0.002901281
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_833.jpg;8.991409;1;0;1.074838;114.6663;11.23987;1.208567;87.32314;-0.0007919244
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_899.jpg;9.067806;1;0;1.116208;114.6651;11.30694;1.214005;88.05299;0.01097693
..\training_data\3\IMG\robocam_2017_05_29_23_41_09_965.jpg;6.083056;1;0;1.164412;114.6637;11.40091;1.221747;88.80865;-0.004931577
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_033.jpg;3.017868;1;0;1.225798;114.6629;11.47457;1.226942;89.22706;-0.003850278
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_101.jpg;0.01606777;1;0;1.27402;114.6635;11.57732;1.235885;89.41608;-0.001482031
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_167.jpg;0;1;0;1.320384;114.6645;11.65765;1.23801;89.40148;-0.0008276692
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_234.jpg;0;1;0;1.386183;114.6657;11.74083;1.240387;89.38241;-0.0008605858
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_301.jpg;0;1;0;1.432004;114.6674;11.85622;1.247788;89.35994;-0.0008783182
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_368.jpg;0;1;0;1.479139;114.6687;11.946;1.250042;89.34767;-0.000901135
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_433.jpg;0;1;0;1.541415;114.6702;12.03863;1.255498;89.33817;-0.0009819077
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_499.jpg;0;1;0;1.588024;114.6716;12.13406;1.260664;89.325;-0.0009718486
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_567.jpg;3.006707;1;0;1.63495;114.6724;12.2656;1.267619;89.54602;-0.002462519
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_633.jpg;6.018629;1;0;1.679433;114.6706;12.36717;1.25986;90.04092;0.001922507
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_700.jpg;6.001695;1;0;1.739178;114.6666;12.47145;1.256123;90.76843;0.01669128
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_766.jpg;3.004205;1;0;1.785129;114.6614;12.61506;1.269505;91.4324;-0.004174374
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_833.jpg;0.008890405;1;0;1.830601;114.6579;12.72599;1.281776;91.60254;-0.002268602
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_900.jpg;0;1;0;1.891492;114.655;12.83956;1.286336;91.61661;-0.001217815
..\training_data\3\IMG\robocam_2017_05_29_23_41_10_967.jpg;0;1;0;1.936689;114.6513;12.99518;1.291357;91.60742;-0.00112169
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_033.jpg;0;1;0;1.981742;114.6484;13.11507;1.295408;91.59653;-0.00112799
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_099.jpg;0;1;0;2.041485;114.6455;13.23769;1.301839;91.58392;-0.001147524
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_166.jpg;0;1;0;2.086208;114.6415;13.40522;1.303648;91.57068;-0.00117987
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_233.jpg;0;1;0;2.130778;114.6385;13.53404;1.306869;91.55795;-0.001184631
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_299.jpg;0;1;0;2.189596;114.6355;13.66553;1.312058;91.54825;-0.001208471
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_366.jpg;0;1;0;2.233854;114.6314;13.8449;1.314714;91.53329;-0.001220491
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_432.jpg;3.025046;1;0;2.277846;114.6271;13.98243;1.3149;91.72452;-0.002531503
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_499.jpg;5.994055;1;0;2.334318;114.6204;14.12229;1.308013;92.24338;0.003642999
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_567.jpg;5.983721;1;0;2.376267;114.6068;14.31216;1.283983;93.36371;0.04283733
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_632.jpg;3.006822;1;0;2.420074;114.596;14.45751;1.262294;93.96851;0.03442393
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_698.jpg;0.007504374;1;0;2.478225;114.5852;14.60603;1.271704;94.24005;0.01253316
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_765.jpg;0;1;0;2.52019;114.5706;14.8088;1.330628;94.29471;-0.002013381
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_832.jpg;0;1;0;2.561445;114.5595;14.96344;1.353741;94.29376;-0.001454296
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_898.jpg;0;1;0;2.619854;114.5483;15.12017;1.344302;94.27963;-0.001354504
..\training_data\3\IMG\robocam_2017_05_29_23_41_11_965.jpg;0;1;0;2.663718;114.5332;15.33331;1.340883;94.26056;-0.00133449
..\training_data\3\IMG\robocam_2017_05_29_23_41_12_032.jpg;0;1;0;2.705331;114.5218;15.49631;1.349049;94.24719;-0.001255559
..\training_data\3\IMG\robocam_2017_05_29_23_41_12_098.jpg;0;1;0;2.761396;114.5102;15.66183;1.358071;94.23367;-0.001413786
..\training_data\3\IMG\robocam_2017_05_29_23_41_12_165.jpg;0;1;0;2.803851;114.4945;15.88616;1.352135;94.21664;-0.001390427
..\training_data\3\IMG\robocam_2017_05_29_23_41_12_231.jpg;2.994911;1;0;2.845702;114.4815;16.05735;1.353998;94.40875;-0.002274314
..\training_data\3\IMG\robocam_2017_05_29_23_41_12_298.jpg;6.012606;1;0;2.900143;114.4656;16.23064;1.349847;94.94901;0.01075893
